ticket_id,customer_id,tickets_last_year,complaint_category,avg_resolution_hours,satisfaction_score,escalated,issue_status
7049961,1048572,6,Delivery Delay,54.5,4.6,No,Resolved
7049962,1279265,5,Account Issue,6.1,3.8,Yes,Closed
7049963,1314087,5,Refund Request,45.9,4.7,Yes,Resolved
7049964,1371007,6,Technical Problem,13.0,3.2,No,Escalated
7049965,1394758,8,Refund Request,28.2,4.8,No,Open
7049966,1374414,5,Payment Issue,20.6,2.7,Yes,Open
7049967,1498475,5,Technical Problem,17.2,3.9,Yes,Escalated
7049968,1185384,3,Other,27.9,3.1,No,Resolved
7049969,1108249,6,Delivery Delay,8.1,1.6,Yes,Resolved
7049970,1110466,6,Wrong Item,31.7,2.1,No,Escalated
7049971,1403288,6,Payment Issue,60.2,1.8,No,Closed
7049972,1313788,1,Technical Problem,61.5,3.7,Yes,Open
7049973,1102084,1,Other,10.6,3.4,No,Open
7049974,1450415,2,Account Issue,41.9,1.9,Yes,Open
7049975,1143240,7,Account Issue,69.3,4.1,No,Escalated
7049976,1038459,1,Refund Request,64.0,3.8,No,Open
7049977,1319561,2,Payment Issue,20.0,2.6,No,Resolved
7049978,1411370,7,Wrong Item,52.3,2.6,Yes,Escalated
7049979,1376758,8,Delivery Delay,68.7,2.6,Yes,Resolved
7049980,1483024,6,Other,60.4,2.8,Yes,Escalated
7049981,1085243,5,Account Issue,7.4,4.1,No,Escalated
7049982,1306490,8,Product Quality,62.8,4.5,No,Closed
7049983,1091702,6,Refund Request,69.5,4.5,Yes,Resolved
7049984,1313550,8,Technical Problem,70.8,4.4,Yes,Closed
7049985,1415553,3,Product Quality,42.7,4.1,Yes,Resolved
7049986,1142825,4,Delivery Delay,22.3,2.4,No,Open
7049987,1469400,2,Other,59.8,1.8,No,Escalated
7049988,1076928,2,Payment Issue,46.8,4.8,Yes,Open
7049989,1325717,5,Other,43.4,3.5,No,Open
7049990,1052272,3,Delivery Delay,46.6,3.7,Yes,Closed
7049991,1181972,1,Account Issue,51.0,2.5,No,Resolved
7049992,1368949,8,Delivery Delay,38.9,1.2,No,Closed
7049993,1485006,7,Delivery Delay,17.0,1.4,No,Resolved
7049994,1008830,6,Technical Problem,55.6,4.9,Yes,Resolved
7049995,1212877,8,Technical Problem,60.4,1.5,No,Closed
7049996,1302856,5,Delivery Delay,11.6,3.2,No,Resolved
7049997,1050173,5,Product Quality,49.6,4.4,No,Closed
7049998,1013621,5,Account Issue,1.1,2.6,No,Escalated
7049999,1265330,1,Refund Request,70.0,4.2,No,Open
7050000,1274541,8,Product Quality,67.9,2.3,No,Escalated
7050001,1105702,2,Technical Problem,62.9,4.2,No,Closed
7050002,1402706,6,Account Issue,46.5,1.5,No,Resolved
7050003,1405841,8,Technical Problem,29.4,3.3,No,Resolved
7050004,1247903,6,Account Issue,10.0,2.2,No,Open
7050005,1354087,6,Product Quality,42.3,3.6,No,Closed
7050006,1034549,5,Product Quality,37.5,2.0,Yes,Escalated
7050007,1181734,3,Other,15.9,4.6,No,Resolved
7050008,1495249,7,Account Issue,71.3,4.4,No,Open
7050009,1348132,1,Technical Problem,39.2,2.6,No,Escalated
7050010,1150422,8,Other,38.4,2.9,Yes,Escalated
7050011,1198433,3,Delivery Delay,47.1,2.1,Yes,Open
7050012,1160277,8,Payment Issue,68.8,3.0,Yes,Closed
7050013,1036449,4,Wrong Item,49.8,4.5,No,Resolved
7050014,1344781,2,Technical Problem,8.7,3.8,No,Closed
7050015,1468485,6,Delivery Delay,59.4,2.1,Yes,Open
7050016,1306774,4,Refund Request,49.6,2.3,No,Closed
7050017,1280900,1,Refund Request,28.3,1.9,Yes,Closed
7050018,1466494,3,Delivery Delay,18.0,3.7,Yes,Escalated
7050019,1321865,1,Account Issue,30.9,4.3,Yes,Closed
7050020,1185696,7,Payment Issue,64.1,1.2,No,Closed
7050021,1257998,6,Delivery Delay,38.6,4.7,No,Open
7050022,1452692,1,Product Quality,35.9,3.0,No,Open
7050023,1485681,7,Other,68.1,1.9,Yes,Escalated
7050024,1198237,5,Account Issue,70.0,3.0,Yes,Escalated
7050025,1469250,5,Other,67.7,4.2,Yes,Open
7050026,1081069,7,Wrong Item,55.6,3.1,Yes,Closed
7050027,1257803,2,Wrong Item,69.0,4.7,Yes,Escalated
7050028,1153010,4,Technical Problem,23.4,2.2,Yes,Escalated
7050029,1283315,5,Technical Problem,60.4,4.3,No,Escalated
7050030,1267348,7,Account Issue,18.5,4.5,No,Escalated
7050031,1169007,3,Account Issue,7.2,3.3,No,Resolved
7050032,1286683,4,Product Quality,10.3,3.6,Yes,Resolved
7050033,1202122,5,Refund Request,65.3,2.8,No,Escalated
7050034,1300271,2,Other,68.2,4.5,No,Open
7050035,1220634,6,Delivery Delay,54.0,4.1,Yes,Closed
7050036,1365073,8,Delivery Delay,70.4,1.2,Yes,Resolved
7050037,1119950,7,Other,8.3,1.5,No,Open
7050038,1321340,3,Refund Request,48.8,3.8,Yes,Resolved
7050039,1129581,7,Payment Issue,24.5,2.0,No,Closed
7050040,1322387,7,Delivery Delay,47.8,2.9,Yes,Closed
7050041,1347306,5,Technical Problem,11.2,2.9,No,Escalated
7050042,1430094,5,Product Quality,46.9,3.0,Yes,Open
7050043,1427555,7,Account Issue,32.7,4.2,Yes,Open
7050044,1424462,6,Product Quality,40.8,2.3,No,Escalated
7050045,1463931,3,Technical Problem,61.1,3.6,Yes,Closed
7050046,1159763,2,Delivery Delay,61.6,4.1,No,Closed
7050047,1379174,5,Other,63.3,3.1,No,Open
7050048,1478488,8,Delivery Delay,27.5,3.7,No,Closed
7050049,1144472,6,Technical Problem,16.2,3.8,No,Escalated
7050050,1209744,1,Payment Issue,7.3,2.1,No,Resolved
7050051,1188884,3,Payment Issue,10.6,4.5,Yes,Resolved
7050052,1168304,6,Refund Request,25.6,2.4,No,Open
7050053,1494479,4,Refund Request,9.6,3.5,Yes,Escalated
7050054,1301317,2,Product Quality,67.2,3.6,No,Resolved
7050055,1140639,5,Delivery Delay,61.7,1.3,No,Open
7050056,1107492,7,Other,62.3,1.5,No,Closed
7050057,1072251,8,Wrong Item,19.1,3.1,Yes,Closed
7050058,1090527,4,Delivery Delay,17.6,3.3,No,Open
7050059,1090903,8,Wrong Item,27.6,1.1,No,Escalated
7050060,1457324,8,Account Issue,9.3,1.7,Yes,Open
7050061,1105128,5,Technical Problem,59.1,2.0,No,Closed
7050062,1230046,6,Payment Issue,56.0,2.8,No,Open
7050063,1186019,3,Other,50.2,2.0,Yes,Closed
7050064,1076596,7,Other,45.2,4.2,No,Closed
7050065,1426623,8,Wrong Item,9.3,4.8,Yes,Resolved
7050066,1295634,8,Other,12.2,3.8,Yes,Closed
7050067,1321347,5,Product Quality,36.5,2.7,Yes,Open
7050068,1077507,6,Payment Issue,9.3,1.9,No,Escalated
7050069,1123148,1,Account Issue,24.5,3.5,No,Escalated
7050070,1469032,6,Product Quality,26.0,1.6,No,Closed
7050071,1004275,1,Technical Problem,26.3,2.6,Yes,Open
7050072,1199022,5,Account Issue,42.8,2.6,No,Open
7050073,1023734,3,Payment Issue,44.8,1.3,Yes,Escalated
7050074,1035049,5,Technical Problem,36.0,4.7,No,Open
7050075,1021341,1,Account Issue,36.6,3.0,Yes,Resolved
7050076,1400134,6,Wrong Item,31.5,4.6,No,Resolved
7050077,1009878,6,Other,18.6,4.1,Yes,Open
7050078,1246260,1,Other,33.4,2.8,No,Resolved
7050079,1358989,6,Product Quality,55.0,3.7,No,Resolved
7050080,1212652,6,Technical Problem,40.2,4.5,Yes,Escalated
7050081,1499028,4,Payment Issue,60.8,4.0,Yes,Open
7050082,1479844,4,Account Issue,35.2,1.6,No,Escalated
7050083,1316866,8,Product Quality,44.3,3.4,Yes,Closed
7050084,1455572,3,Refund Request,35.3,1.2,Yes,Escalated
7050085,1476979,1,Product Quality,8.1,2.6,Yes,Escalated
7050086,1216126,5,Delivery Delay,69.0,1.1,No,Escalated
7050087,1197377,1,Wrong Item,28.9,3.5,Yes,Open
7050088,1456757,7,Account Issue,61.0,3.8,Yes,Open
7050089,1200620,4,Account Issue,29.9,2.2,No,Closed
7050090,1316377,4,Payment Issue,70.9,4.2,No,Escalated
7050091,1258573,1,Product Quality,20.0,2.5,No,Open
7050092,1438259,4,Other,35.5,3.6,No,Closed
7050093,1338740,8,Payment Issue,42.3,3.1,No,Open
7050094,1022684,5,Account Issue,39.1,1.1,No,Resolved
7050095,1312004,3,Wrong Item,64.7,4.7,No,Resolved
7050096,1415109,3,Delivery Delay,59.5,2.5,Yes,Open
7050097,1078189,8,Technical Problem,10.7,2.6,No,Escalated
7050098,1265383,4,Refund Request,40.8,4.0,No,Resolved
7050099,1302589,1,Other,21.9,4.8,Yes,Escalated
7050100,1253792,7,Delivery Delay,61.5,3.9,Yes,Escalated
7050101,1259092,3,Delivery Delay,59.1,3.8,No,Escalated
7050102,1297444,3,Technical Problem,29.7,4.0,No,Escalated
7050103,1289482,6,Other,34.4,3.1,Yes,Escalated
7050104,1193550,5,Technical Problem,10.2,4.1,Yes,Open
7050105,1286665,4,Account Issue,14.7,3.9,No,Closed
7050106,1384223,8,Refund Request,65.2,4.7,No,Escalated
7050107,1228247,7,Technical Problem,18.4,2.3,No,Open
7050108,1180647,6,Account Issue,12.8,1.2,Yes,Resolved
7050109,1221310,3,Product Quality,50.5,3.8,No,Escalated
7050110,1369616,1,Delivery Delay,22.3,1.3,Yes,Closed
7050111,1108375,3,Delivery Delay,24.2,4.5,No,Escalated
7050112,1148019,3,Product Quality,44.8,1.9,No,Escalated
7050113,1247542,5,Delivery Delay,25.4,1.4,No,Escalated
7050114,1029238,5,Delivery Delay,32.9,2.9,No,Resolved
7050115,1464999,1,Product Quality,29.9,3.9,No,Closed
7050116,1016392,2,Technical Problem,53.6,1.1,No,Closed
7050117,1046986,6,Refund Request,52.6,3.4,No,Closed
7050118,1053616,4,Refund Request,28.8,3.5,No,Open
7050119,1054851,4,Product Quality,45.5,2.5,No,Escalated
7050120,1032878,1,Wrong Item,32.8,3.7,Yes,Open
7050121,1364488,3,Refund Request,61.5,3.3,No,Resolved
7050122,1079050,1,Other,53.5,2.3,No,Closed
7050123,1009631,3,Technical Problem,64.0,3.5,No,Open
7050124,1241267,3,Delivery Delay,5.5,1.0,No,Closed
7050125,1484029,6,Product Quality,59.6,3.2,No,Open
7050126,1183131,4,Product Quality,26.3,3.7,Yes,Closed
7050127,1251627,3,Payment Issue,67.9,3.4,No,Escalated
7050128,1152997,5,Account Issue,46.8,2.1,No,Open
7050129,1297826,3,Refund Request,38.2,2.5,Yes,Escalated
7050130,1212639,1,Other,23.6,1.1,No,Closed
7050131,1215745,3,Refund Request,57.2,1.1,No,Resolved
7050132,1128622,3,Product Quality,1.5,4.7,No,Closed
7050133,1331511,6,Refund Request,51.8,2.2,Yes,Open
7050134,1282935,3,Refund Request,27.3,4.5,No,Escalated
7050135,1204296,2,Refund Request,60.3,1.7,Yes,Escalated
7050136,1265995,7,Technical Problem,34.1,4.5,No,Closed
7050137,1307274,6,Delivery Delay,39.7,4.4,Yes,Resolved
7050138,1173018,5,Payment Issue,7.9,1.8,No,Resolved
7050139,1431941,6,Refund Request,48.0,1.7,No,Resolved
7050140,1402221,2,Account Issue,10.3,3.0,No,Resolved
7050141,1195895,4,Wrong Item,18.9,2.4,Yes,Resolved
7050142,1373472,7,Other,58.5,2.9,No,Open
7050143,1106914,1,Payment Issue,52.0,4.3,Yes,Resolved
7050144,1165775,4,Other,49.2,2.0,Yes,Resolved
7050145,1185930,5,Other,62.9,4.4,No,Closed
7050146,1026722,7,Technical Problem,1.1,1.9,Yes,Closed
7050147,1185011,3,Other,4.4,4.7,No,Escalated
7050148,1079901,8,Payment Issue,46.6,3.0,No,Resolved
7050149,1392391,3,Technical Problem,67.7,1.6,Yes,Resolved
7050150,1128903,7,Delivery Delay,50.2,1.7,No,Escalated
7050151,1358733,2,Refund Request,43.7,4.6,No,Escalated
7050152,1373762,1,Delivery Delay,19.4,3.9,Yes,Escalated
7050153,1254586,5,Wrong Item,62.7,4.2,No,Closed
7050154,1257618,2,Product Quality,51.6,4.2,Yes,Closed
7050155,1028266,2,Wrong Item,43.6,4.8,No,Escalated
7050156,1111246,2,Refund Request,2.5,2.3,No,Escalated
7050157,1203623,1,Technical Problem,12.7,4.5,Yes,Open
7050158,1231814,8,Account Issue,30.5,4.2,No,Closed
7050159,1116315,2,Refund Request,61.2,4.8,No,Closed
7050160,1147543,5,Product Quality,64.6,1.1,Yes,Closed
7050161,1177605,2,Refund Request,32.2,1.7,Yes,Escalated
7050162,1224447,2,Product Quality,56.0,4.2,No,Escalated
7050163,1048456,5,Wrong Item,39.7,3.2,Yes,Resolved
7050164,1193702,3,Product Quality,55.2,4.0,No,Escalated
7050165,1310111,7,Delivery Delay,20.7,1.8,Yes,Resolved
7050166,1189534,7,Wrong Item,43.7,3.9,No,Escalated
7050167,1207145,1,Wrong Item,64.1,2.8,No,Closed
7050168,1091070,6,Other,22.0,4.1,Yes,Escalated
7050169,1157084,4,Other,37.9,2.5,Yes,Closed
7050170,1107704,7,Refund Request,3.5,2.1,Yes,Open
7050171,1029003,1,Other,30.4,3.4,Yes,Open
7050172,1004073,2,Payment Issue,28.6,4.5,No,Closed
7050173,1357629,4,Refund Request,66.1,5.0,Yes,Escalated
7050174,1412075,5,Delivery Delay,58.0,1.9,No,Resolved
7050175,1464970,8,Delivery Delay,60.7,4.1,No,Closed
7050176,1223374,3,Product Quality,39.0,4.4,Yes,Resolved
7050177,1046602,3,Other,14.2,3.9,Yes,Resolved
7050178,1456409,6,Product Quality,9.8,2.9,No,Resolved
7050179,1064802,4,Refund Request,13.3,4.2,No,Escalated
7050180,1087071,7,Delivery Delay,52.4,3.9,No,Closed
7050181,1404373,8,Product Quality,49.7,4.8,Yes,Closed
7050182,1418668,2,Technical Problem,26.4,2.0,No,Resolved
7050183,1124907,2,Wrong Item,66.9,3.1,No,Open
7050184,1085286,4,Product Quality,70.0,4.6,Yes,Resolved
7050185,1176783,3,Wrong Item,2.9,3.1,Yes,Open
7050186,1490228,6,Delivery Delay,1.0,2.0,Yes,Closed
7050187,1188807,6,Account Issue,56.2,4.9,No,Open
7050188,1475141,5,Technical Problem,11.8,1.9,Yes,Closed
7050189,1289699,2,Product Quality,9.8,4.5,Yes,Closed
7050190,1163298,1,Technical Problem,23.3,4.7,Yes,Open
7050191,1111774,1,Delivery Delay,44.1,1.2,No,Closed
7050192,1476502,8,Payment Issue,65.6,3.3,Yes,Open
7050193,1384849,7,Technical Problem,3.0,4.7,Yes,Escalated
7050194,1063874,3,Delivery Delay,2.1,2.3,Yes,Open
7050195,1150443,6,Other,17.3,3.2,No,Open
7050196,1148532,8,Other,4.6,1.6,Yes,Closed
7050197,1418855,6,Account Issue,41.4,1.9,Yes,Open
7050198,1396187,3,Product Quality,58.2,2.1,Yes,Resolved
7050199,1109623,5,Refund Request,18.4,4.1,No,Closed
7050200,1081376,1,Delivery Delay,3.9,3.9,Yes,Escalated
7050201,1451827,4,Product Quality,38.6,2.1,Yes,Escalated
7050202,1094904,8,Other,70.0,3.5,No,Resolved
7050203,1179201,2,Product Quality,61.1,2.2,No,Resolved
7050204,1210887,4,Technical Problem,24.1,3.5,Yes,Resolved
7050205,1302308,5,Other,60.1,4.3,Yes,Closed
7050206,1460548,7,Refund Request,2.2,1.7,Yes,Resolved
7050207,1498295,2,Other,24.7,1.3,Yes,Open
7050208,1196370,1,Wrong Item,69.9,3.4,No,Resolved
7050209,1176022,7,Delivery Delay,16.3,3.7,No,Resolved
7050210,1400734,5,Technical Problem,36.5,5.0,No,Open
7050211,1315595,2,Refund Request,71.0,2.6,No,Escalated
7050212,1187058,2,Product Quality,8.5,2.7,No,Escalated
7050213,1124185,1,Account Issue,6.9,3.6,No,Closed
7050214,1175735,3,Delivery Delay,12.2,1.1,Yes,Resolved
7050215,1127575,1,Technical Problem,13.6,4.8,Yes,Resolved
7050216,1386673,5,Other,27.7,1.0,Yes,Resolved
7050217,1366808,7,Account Issue,62.3,1.3,No,Resolved
7050218,1467632,6,Product Quality,12.4,1.8,Yes,Open
7050219,1165755,5,Account Issue,46.9,2.2,No,Escalated
7050220,1475403,6,Technical Problem,49.6,4.8,No,Closed
7050221,1163804,6,Other,36.5,1.8,No,Escalated
7050222,1439112,5,Delivery Delay,17.6,4.0,No,Closed
7050223,1496216,3,Wrong Item,37.1,3.0,Yes,Open
7050224,1465479,7,Product Quality,20.1,1.3,Yes,Closed
7050225,1341249,6,Payment Issue,55.6,3.4,Yes,Open
7050226,1269248,7,Delivery Delay,35.2,1.8,No,Resolved
7050227,1481987,6,Delivery Delay,68.3,3.7,Yes,Escalated
7050228,1103758,7,Refund Request,35.8,3.7,Yes,Closed
7050229,1165098,4,Refund Request,36.0,3.6,No,Closed
7050230,1329844,5,Payment Issue,20.7,1.6,No,Resolved
7050231,1495943,5,Payment Issue,47.7,4.4,No,Resolved
7050232,1178646,4,Product Quality,31.7,3.6,Yes,Escalated
7050233,1335700,5,Payment Issue,71.9,1.1,No,Resolved
7050234,1078224,1,Refund Request,26.7,4.5,Yes,Escalated
7050235,1247731,8,Technical Problem,28.1,2.7,Yes,Resolved
7050236,1397206,3,Refund Request,68.9,2.8,No,Resolved
7050237,1362967,7,Payment Issue,34.2,2.4,Yes,Resolved
7050238,1172998,3,Technical Problem,17.2,3.8,No,Resolved
7050239,1346624,2,Product Quality,13.6,2.7,Yes,Closed
7050240,1086457,7,Technical Problem,65.6,4.8,Yes,Closed
7050241,1175381,3,Refund Request,5.2,2.7,Yes,Open
7050242,1415755,1,Wrong Item,17.9,4.7,No,Resolved
7050243,1206186,8,Account Issue,8.9,4.3,Yes,Resolved
7050244,1128116,7,Wrong Item,58.7,3.5,Yes,Closed
7050245,1490988,6,Wrong Item,40.7,4.5,Yes,Resolved
7050246,1348848,6,Payment Issue,65.1,1.6,Yes,Resolved
7050247,1428390,3,Refund Request,51.0,3.6,No,Open
7050248,1200687,7,Account Issue,47.3,2.3,No,Escalated
7050249,1269546,3,Product Quality,23.3,4.8,Yes,Escalated
7050250,1310350,4,Account Issue,1.2,1.0,Yes,Escalated
7050251,1076398,3,Wrong Item,66.7,1.1,No,Escalated
7050252,1447659,5,Other,59.9,3.6,No,Open
7050253,1076467,4,Refund Request,71.3,1.5,Yes,Open
7050254,1366207,6,Other,58.9,1.2,No,Closed
7050255,1248011,2,Refund Request,65.4,1.3,No,Open
7050256,1385547,3,Account Issue,5.5,2.4,Yes,Closed
7050257,1485399,7,Account Issue,15.8,4.7,No,Closed
7050258,1393169,8,Delivery Delay,40.8,1.5,Yes,Closed
7050259,1185251,6,Wrong Item,71.4,2.6,Yes,Open
7050260,1064467,7,Other,22.9,2.5,Yes,Escalated
7050261,1151691,8,Refund Request,5.7,2.5,Yes,Closed
7050262,1225593,4,Payment Issue,15.6,3.3,Yes,Escalated
7050263,1065258,1,Product Quality,1.5,3.8,Yes,Closed
7050264,1062878,3,Refund Request,48.8,2.0,Yes,Open
7050265,1057092,7,Refund Request,16.0,1.8,Yes,Resolved
7050266,1450980,6,Payment Issue,63.8,2.8,Yes,Closed
7050267,1216821,7,Account Issue,53.6,4.4,Yes,Resolved
7050268,1109226,6,Account Issue,64.0,1.6,No,Escalated
7050269,1144346,7,Technical Problem,32.1,4.1,No,Closed
7050270,1495568,2,Wrong Item,66.9,2.4,No,Resolved
7050271,1053815,6,Other,59.7,1.9,No,Escalated
7050272,1488928,2,Technical Problem,7.3,3.0,Yes,Escalated
7050273,1048166,8,Account Issue,64.4,1.6,Yes,Open
7050274,1225238,8,Refund Request,44.5,4.7,No,Open
7050275,1349312,3,Product Quality,60.0,2.4,Yes,Escalated
7050276,1266107,7,Other,59.4,2.1,No,Closed
7050277,1440548,7,Refund Request,22.8,3.4,Yes,Closed
7050278,1446860,5,Delivery Delay,43.3,4.3,Yes,Escalated
7050279,1151708,2,Payment Issue,38.8,1.1,Yes,Escalated
7050280,1459528,4,Payment Issue,51.0,4.0,No,Resolved
7050281,1433227,6,Refund Request,27.7,1.8,Yes,Open
7050282,1414668,7,Account Issue,36.8,1.3,No,Open
7050283,1246534,2,Wrong Item,58.9,2.6,Yes,Closed
7050284,1365547,7,Product Quality,47.6,1.6,Yes,Escalated
7050285,1076188,5,Wrong Item,19.5,2.3,Yes,Open
7050286,1090521,1,Refund Request,8.3,2.7,No,Escalated
7050287,1412538,3,Account Issue,20.3,1.2,No,Closed
7050288,1007784,3,Delivery Delay,29.0,4.4,No,Open
7050289,1296332,3,Wrong Item,67.0,3.1,Yes,Open
7050290,1097794,1,Other,43.2,4.0,Yes,Escalated
7050291,1055565,3,Account Issue,2.2,4.6,Yes,Resolved
7050292,1274647,7,Payment Issue,17.4,2.5,No,Closed
7050293,1258148,6,Refund Request,7.3,2.4,Yes,Open
7050294,1171180,1,Account Issue,60.1,2.0,No,Resolved
7050295,1190193,3,Delivery Delay,20.6,4.9,Yes,Closed
7050296,1303612,6,Product Quality,64.3,1.7,No,Open
7050297,1233110,6,Wrong Item,26.9,2.7,No,Escalated
7050298,1295439,4,Product Quality,22.9,4.2,No,Escalated
7050299,1141889,1,Other,22.1,3.4,No,Closed
7050300,1473870,2,Payment Issue,44.2,3.7,No,Escalated
7050301,1380935,8,Delivery Delay,5.2,2.1,Yes,Closed
7050302,1478116,1,Account Issue,30.0,4.9,Yes,Closed
7050303,1489904,4,Product Quality,2.8,2.1,No,Closed
7050304,1271167,2,Account Issue,42.0,1.8,Yes,Escalated
7050305,1027820,6,Technical Problem,19.9,3.9,Yes,Closed
7050306,1007581,3,Payment Issue,58.3,4.6,Yes,Open
7050307,1306045,6,Other,59.9,4.1,No,Escalated
7050308,1486308,8,Refund Request,62.8,4.1,Yes,Resolved
7050309,1118978,6,Account Issue,28.4,1.8,No,Resolved
7050310,1128098,3,Refund Request,2.4,3.9,Yes,Closed
7050311,1433537,3,Account Issue,5.3,4.6,Yes,Escalated
7050312,1184225,1,Other,29.9,3.2,Yes,Resolved
7050313,1199526,6,Technical Problem,26.2,1.9,No,Escalated
7050314,1118450,6,Refund Request,49.8,1.1,Yes,Escalated
7050315,1323718,6,Account Issue,55.0,1.5,No,Open
7050316,1446858,6,Refund Request,47.7,3.7,No,Resolved
7050317,1492087,1,Technical Problem,38.5,3.3,No,Closed
7050318,1154447,6,Wrong Item,9.3,2.1,No,Closed
7050319,1412014,1,Account Issue,25.6,4.4,Yes,Closed
7050320,1350507,1,Other,9.6,1.1,Yes,Open
7050321,1051040,5,Other,21.1,1.7,No,Closed
7050322,1380929,3,Payment Issue,45.3,1.4,Yes,Open
7050323,1243950,2,Wrong Item,71.1,3.7,Yes,Escalated
7050324,1154793,5,Other,20.9,4.3,No,Resolved
7050325,1127290,8,Wrong Item,30.4,1.3,No,Open
7050326,1407453,3,Refund Request,29.6,4.6,No,Open
7050327,1266713,3,Product Quality,1.2,1.4,No,Open
7050328,1051220,6,Refund Request,38.9,1.6,Yes,Open
7050329,1094982,2,Other,35.7,4.7,Yes,Open
7050330,1391703,6,Refund Request,27.9,1.3,Yes,Escalated
7050331,1237363,8,Delivery Delay,26.8,3.0,No,Open
7050332,1436335,1,Refund Request,19.3,4.6,No,Escalated
7050333,1401426,6,Other,54.5,1.3,Yes,Resolved
7050334,1368699,6,Payment Issue,3.3,1.1,No,Open
7050335,1229102,4,Wrong Item,49.8,4.9,Yes,Resolved
7050336,1232527,2,Delivery Delay,53.6,1.7,No,Open
7050337,1176831,8,Payment Issue,10.6,3.7,Yes,Escalated
7050338,1220851,1,Delivery Delay,39.4,2.1,No,Escalated
7050339,1303968,2,Payment Issue,54.4,4.7,No,Escalated
7050340,1462211,2,Wrong Item,53.8,4.6,Yes,Open
7050341,1293344,8,Account Issue,57.3,2.2,No,Open
7050342,1367998,2,Wrong Item,68.1,1.6,No,Escalated
7050343,1010556,4,Refund Request,17.4,4.6,Yes,Open
7050344,1441596,2,Product Quality,68.5,4.6,Yes,Open
7050345,1182000,3,Payment Issue,69.0,4.0,Yes,Open
7050346,1329504,2,Refund Request,62.3,5.0,Yes,Open
7050347,1027150,5,Technical Problem,16.7,1.2,Yes,Closed
7050348,1265059,6,Wrong Item,16.7,4.5,Yes,Closed
7050349,1235255,7,Technical Problem,68.7,3.9,Yes,Resolved
7050350,1335053,3,Delivery Delay,60.0,1.5,Yes,Closed
7050351,1022564,6,Wrong Item,1.1,4.9,Yes,Resolved
7050352,1099830,7,Technical Problem,16.2,4.7,No,Resolved
7050353,1261074,7,Refund Request,68.2,1.1,Yes,Closed
7050354,1248038,4,Payment Issue,66.8,1.1,No,Resolved
7050355,1284321,5,Technical Problem,48.2,3.2,Yes,Closed
7050356,1129534,4,Product Quality,39.8,4.0,No,Closed
7050357,1224669,3,Product Quality,47.9,3.4,Yes,Escalated
7050358,1332223,4,Payment Issue,11.3,2.2,Yes,Open
7050359,1054863,5,Product Quality,61.4,4.4,No,Open
7050360,1160910,5,Product Quality,4.5,2.7,Yes,Escalated
7050361,1234315,3,Wrong Item,33.2,1.1,No,Escalated
7050362,1159510,2,Delivery Delay,70.0,1.3,No,Open
7050363,1017839,7,Refund Request,46.5,2.8,No,Open
7050364,1389125,5,Wrong Item,5.5,2.0,No,Resolved
7050365,1092049,5,Product Quality,4.9,4.6,Yes,Escalated
7050366,1069839,2,Account Issue,61.3,4.9,No,Closed
7050367,1111032,6,Account Issue,16.5,2.9,No,Escalated
7050368,1203327,4,Delivery Delay,18.9,4.7,Yes,Open
7050369,1093717,3,Product Quality,70.7,1.3,Yes,Closed
7050370,1156490,2,Technical Problem,61.9,4.4,No,Open
7050371,1000588,2,Payment Issue,11.4,4.2,No,Closed
7050372,1186969,3,Technical Problem,3.0,2.0,No,Escalated
7050373,1483348,3,Payment Issue,28.5,3.3,Yes,Open
7050374,1114790,5,Refund Request,44.3,4.2,No,Closed
7050375,1238635,4,Technical Problem,32.6,2.2,Yes,Resolved
7050376,1427761,7,Delivery Delay,41.7,3.0,No,Resolved
7050377,1316970,1,Technical Problem,50.7,4.4,Yes,Escalated
7050378,1355364,7,Account Issue,25.9,1.3,No,Closed
7050379,1171086,4,Other,28.5,1.8,Yes,Open
7050380,1185655,7,Delivery Delay,30.3,4.5,Yes,Escalated
7050381,1498048,5,Wrong Item,15.7,1.3,No,Escalated
7050382,1341016,7,Account Issue,48.1,2.3,Yes,Escalated
7050383,1461702,7,Product Quality,7.4,3.3,No,Resolved
7050384,1008535,7,Technical Problem,12.2,3.3,No,Resolved
7050385,1177111,6,Wrong Item,27.7,2.8,Yes,Escalated
7050386,1259850,2,Payment Issue,19.3,3.7,Yes,Resolved
7050387,1233922,5,Refund Request,64.1,3.1,No,Resolved
7050388,1428000,3,Product Quality,12.2,3.1,Yes,Closed
